,D,Fdn,Fndyn,Gew,L0,Lndyn,Mat,PG,R,S,d,n,name,prices,shdyn
3184,0.0054,Rattachés et meulés,44.101,0.9811,0.0222,0.01233,EN 10270-1,C,4468.0,0.002242,0.0009,9.5,d-144c,"{1: 2.63, 450: 0.08, 37: 0.43, 17: 0.7, 7: 1.57, 250: 0.13, 75: 0.25, 125: 0.19, 350: 0.1, 175: 0.14}",0.004070000000000001
3185,0.008,Rattachés et meulés,45.137,1.8285,0.017,0.01105,EN 10270-3-1.4310,H,7586.0,0.002864,0.00125,5.5,vd-196a,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.0038
3186,0.0272,Rattachés et meulés,133.802,22.8754,0.034,0.018949999999999998,EN 10270-1,N,8890.0,0.008914,0.0028,3.5,d-288k-20,"{1: 3.1, 37: 1.09, 17: 1.36, 7: 2.6, 250: 0.54, 75: 0.93, 125: 0.65, 350: 0.52, 175: 0.59}",0.015050000000000001
3187,0.0032,Rattachés,5.212,0.1448,0.0174,0.00787,EN 10270-3-1.4310,E,547.0,0.001312,0.0004,12.5,vd-056,"{1: 2.68, 450: 0.16, 37: 0.52, 17: 0.83, 7: 1.64, 250: 0.24, 75: 0.36, 125: 0.31, 350: 0.22, 175: 0.27}",0.00408
3188,0.01,Rattachés et meulés,64.114,1.2952,0.012,0.0062,EN 10270-1,E,11054.0,0.004777999999999999,0.00125,2.25,d-190g,"{1: 2.68, 450: 0.16, 37: 0.52, 17: 0.83, 7: 1.64, 250: 0.24, 75: 0.36, 125: 0.31, 350: 0.22, 175: 0.27}",0.0023
3189,0.018,Rattachés et meulés,993.164,39.1003,0.0335,0.02785,EN 10270-3-1.4310,AG,175781.0,0.008286,0.0045,3.5,vd-339r-12,"{1: 11.4, 75: 1.93, 3: 5.61, 37: 2.03, 17: 2.4, 250: 1.79, 7: 3.82, 125: 1.86, 350: 1.73, 175: 1.83}",0.0012
3190,0.008,Rattachés et meulés,42.722,4.9979,0.0475,0.03123,EN 10270-1,F,2626.0,0.0025,0.00125,18.5,d-199a,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.01625
3191,0.0129,Rattachés et meulés,39.994,4.4143,0.09620000000000001,0.02425,EN 10270-1,E,556.0,0.007607999999999999,0.0011,12.5,d-179j-04,"{1: 2.68, 450: 0.16, 37: 0.52, 17: 0.83, 7: 1.64, 250: 0.24, 75: 0.36, 125: 0.31, 350: 0.22, 175: 0.27}",0.02572
3192,0.0125,Rattachés et meulés,312.9,22.0942,0.0675,0.045149999999999996,EN 10270-3-1.4310,L,14000.0,0.0052,0.0025,12.5,vd-287,"{1: 2.96, 450: 0.36, 37: 0.93, 17: 1.23, 7: 2.31, 250: 0.43, 75: 0.82, 125: 0.51, 350: 0.4, 175: 0.48}",0.00579
3193,0.025,Rattachés et meulés,288.0,67.0445,0.034,0.031120000000000002,EN 10270-3-1.4310,AE,100000.0,0.008286,0.005,3.5,vd-359b,"{1: 11.1, 75: 1.8, 3: 5.46, 37: 1.86, 17: 2.25, 250: 1.65, 7: 3.49, 125: 1.74, 350: 1.6, 175: 1.7}",0.0028799999999999997
3194,0.0448,Rattachés et meulés,151.645,93.948,0.176,0.04968,EN 10270-3-1.4310,Q,1200.0,0.020329,0.0032,8.5,vd-289c-03,"{1: 3.31, 37: 1.39, 17: 1.75, 7: 2.84, 75: 1.29, 125: 0.98, 175: 0.92}",0.06308
3195,0.025,Rattachés et meulés,1071.0,91.4243,0.06,0.04317,EN 10270-3-1.4310,AE,63636.0,0.01,0.005,5.5,vd-361,"{1: 11.1, 75: 1.8, 3: 5.46, 37: 1.86, 17: 2.25, 250: 1.65, 7: 3.49, 125: 1.74, 350: 1.6, 175: 1.7}",0.0033
3196,0.0079,Rattachés et meulés,51.225,1.0254,0.014,0.0070999999999999995,EN 10270-3-1.4310,H,7424.0,0.003686,0.0011,3.5,vd-180-10,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.00209
3197,0.031,Rattachés et meulés,212.295,556.2496,0.45,0.2933,EN 10270-3-1.4310,AL,1355.0,0.008036,0.004,55.5,vd-329be,"{1: 12.3, 75: 2.82, 3: 6.56, 37: 2.9, 17: 3.38, 250: 2.65, 7: 4.84, 125: 2.77, 350: 2.57, 175: 2.71}",0.15669999999999998
3198,0.0032,Rattachés,1.687,0.0293,0.0106,0.00296,EN 10270-1,A,221.0,0.001814,0.00025,5.5,d-013,"{1: 2.52, 450: 0.05, 37: 0.33, 17: 0.62, 7: 1.5, 250: 0.08, 75: 0.17, 125: 0.13, 350: 0.06, 175: 0.1}",0.00254
3199,0.0036,Rattachés,4.294,0.0618,0.0064,0.00327,EN 10270-3-1.4310,F,1372.0,0.0015429999999999999,0.0004,3.5,vd-052c,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.00163
3200,0.0158,Rattachés et meulés,29.633,3.3281,0.048,0.01257,EN 10270-3-1.4310,H,836.0,0.008509000000000001,0.0012,5.5,vd-180m-11,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.01617
3201,0.02,Rattachés et meulés,52.41,4.4937,0.025,0.009300000000000001,EN 10270-1,F,3338.0,0.00936,0.0016,2.5,d-207w,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.0104
3202,0.0182,Rattachés et meulés,92.743,16.6765,0.1,0.03465,EN 10270-1,H,1419.0,0.007856,0.0018,12.5,d-232m-01,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.03434
3203,0.013,Rattachés et meulés,194.814,17.7485,0.092,0.0513,EN 10270-1,K,4787.0,0.005806,0.002,15.5,d-252a-40,"{1: 2.88, 450: 0.31, 37: 0.82, 17: 1.09, 7: 2.18, 250: 0.36, 75: 0.67, 125: 0.44, 350: 0.33, 175: 0.39}",0.0154
3204,0.064,Rattachés et meulés,"
",830.7077,0.1,"
",EN 10270-1,BE,162566.0,0.025429,0.011,3.5,d-490,"{1: 33.1, 75: 20.1, 3: 27.5, 37: 21.0, 17: 22.5, 250: 18.7, 7: 24.6, 125: 20.0, 350: 18.2, 175: 19.3}","
"
3205,0.063,Rattachés et meulés,1083.38,707.1472,0.34,0.129,EN 10270-1,AM,5135.0,0.026696,0.0063,12.5,d-373,"{1: 12.6, 75: 3.06, 3: 6.96, 37: 3.13, 17: 3.68, 250: 2.83, 7: 5.15, 125: 2.99, 350: 2.77, 175: 2.93}",0.08120999999999999
3206,0.026,Rattachés et meulés,580.764,68.9656,0.07,0.04038,EN 10270-3-1.4310,AD,19607.0,0.010154,0.004,6.5,vd-329b-01,"{1: 10.9, 75: 1.66, 3: 5.28, 37: 1.75, 17: 2.1, 250: 1.51, 7: 3.31, 125: 1.59, 350: 1.48, 175: 1.56}",0.00591
3207,0.0298,Rattachés et meulés,249.643,92.2504,0.148,0.06451000000000001,EN 10270-1,N,2990.0,0.010726000000000001,0.0032,13.5,d-298e,"{1: 3.1, 37: 1.09, 17: 1.36, 7: 2.6, 250: 0.54, 75: 0.93, 125: 0.65, 350: 0.52, 175: 0.59}",0.054299999999999994
3208,0.005,Rattachés et meulés,8.718,0.1341,0.0094,0.0034100000000000003,EN 10270-1,B,1455.0,0.002543,0.0005,3.5,d-070,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.00185
3209,0.0072,Rattachés et meulés,37.684,2.8036,0.038,0.02208,EN 10270-3-1.4310,G,2367.0,0.002545,0.0011,14.5,vd-180-03,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.00945
3210,0.066,Rattachés et meulés,260.489,216.2586,0.312,0.06792000000000001,EN 10270-1,AH,1067.0,0.036234999999999996,0.004,8.5,d-313t-01,"{1: 11.7, 75: 2.07, 3: 5.94, 37: 2.16, 17: 2.61, 250: 1.92, 7: 4.12, 125: 2.01, 350: 1.86, 175: 1.98}",0.12420999999999999
3211,0.0012,Rattachés,0.482,0.0025,0.0035,0.00133,EN 10270-1,D,222.0,0.0005819999999999999,0.00011999999999999999,5.5,d-2031,"{1: 2.65, 450: 0.11, 37: 0.47, 17: 0.74, 7: 1.6, 250: 0.16, 75: 0.31, 125: 0.24, 350: 0.12, 175: 0.19}",0.00073
3212,0.016,Rattachés et meulés,21.553,3.5887,0.115,0.019149999999999997,EN 10270-3-1.4310,H,225.0,0.012,0.001,9.5,vd-145g,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.02463
3213,0.016,Rattachés et meulés,146.392,30.582,0.145,0.062229999999999994,EN 10270-1,J,1769.0,0.006356,0.002,22.5,d-252a,"{1: 2.82, 450: 0.28, 37: 0.77, 17: 1.03, 7: 2.1, 250: 0.32, 75: 0.62, 125: 0.43, 350: 0.31, 175: 0.37}",0.039119999999999995
3214,0.012199999999999999,Rattachés et meulés,326.542,41.0411,0.102,0.07995000000000001,EN 10270-3-1.4310,R,14809.0,0.00496,0.0028,20.0,vd-288t-10,"{1: 3.38, 37: 1.47, 17: 1.9, 7: 2.92, 75: 1.39, 125: 1.09, 175: 0.99}",0.0109
3215,0.029,Rattachés et meulés,945.393,141.4029,0.088,0.05903,EN 10270-1,AC,32634.0,0.010375,0.005,8.0,d-359a-03,"{1: 10.7, 75: 1.51, 3: 5.06, 37: 1.59, 17: 1.92, 250: 1.39, 7: 3.1, 125: 1.45, 350: 1.36, 175: 1.43}",0.01523
3216,0.0063,Rattachés et meulés,6.89,0.6297,0.065,0.01494,EN 10270-1,B,138.0,0.0034860000000000004,0.0005,18.5,d-068,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.016399999999999998
3217,0.0074,Rattachés et meulés,192.217,6.5467,0.038,0.02926,EN 10270-1,G,21993.0,0.0030169999999999997,0.0018,12.0,d-234b-04,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.00444
3218,0.0125,Rattachés et meulés,46.181,1.619,0.016,0.0065,EN 10270-3-1.4310,H,4861.0,0.006556,0.00125,2.25,vd-185k,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.0033
3219,0.032,Rattachés et meulés,619.977,241.8477,0.144,0.09384999999999999,EN 10270-3-1.4310,AG,12362.0,0.010296,0.005,13.5,vd-357a,"{1: 11.4, 75: 1.93, 3: 5.61, 37: 2.03, 17: 2.4, 250: 1.79, 7: 3.82, 125: 1.86, 350: 1.73, 175: 1.83}",0.026260000000000002
3220,0.004,Rattachés,1.692,0.1158,0.0198,0.00713,EN 10270-1,B,134.0,0.00152,0.00032,12.5,d-030a,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.009949999999999999
3221,0.05,Rattachés et meulés,879.524,406.4065,0.14,0.08177,EN 10270-1,AJ,15104.0,0.015729,0.0063,8.5,d-376a,"{1: 11.9, 75: 2.4, 3: 6.21, 37: 2.45, 17: 2.88, 250: 2.22, 7: 4.3, 125: 2.32, 350: 2.16, 175: 2.29}",0.0448
3222,0.071,Rattachés et meulés,534.078,523.4441,0.23,0.08672,EN 10270-3-1.4310,AN,3728.0,0.026353,0.006,8.5,vd-364r-62,"{1: 12.9, 75: 3.27, 3: 7.15, 37: 3.36, 17: 3.92, 250: 3.04, 7: 5.39, 125: 3.21, 350: 2.96, 175: 3.13}",0.07379999999999999
3223,0.0092,Rattachés et meulés,125.436,3.7789,0.0175,0.01339,EN 10270-1,F,30520.0,0.003489,0.0018,4.5,d-234ba-12,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.0032
3224,0.04,Rattachés et meulés,2435.849,1023.5617,0.275,0.19453,EN 10270-3-1.4310,AW,30270.0,0.014432,0.008,18.5,vd-414,"{1: 15.2, 75: 5.57, 3: 9.31, 37: 5.68, 17: 6.52, 250: 4.99, 7: 7.81, 125: 5.46, 350: 4.9, 175: 5.31}",0.01676
3225,0.0533,Rattachés et meulés,223.691,305.2393,0.21,0.092,EN 10270-3-1.4310,AO,1896.0,0.01644,0.0045,12.5,vd-339j-04,"{1: 13.0, 75: 3.45, 3: 7.32, 37: 3.54, 17: 4.15, 250: 3.23, 7: 5.61, 125: 3.38, 350: 3.12, 175: 3.32}",0.1134
3226,0.066,Rattachés et meulés,249.342,236.8547,0.379,0.07498,EN 10270-3-1.4310,AL,820.0,0.039473999999999995,0.004,9.5,vd-313u,"{1: 12.3, 75: 2.82, 3: 6.56, 37: 2.9, 17: 3.38, 250: 2.65, 7: 4.84, 125: 2.77, 350: 2.57, 175: 2.71}",0.0682
3227,0.005,Rattachés et meulés,6.346,0.5973,0.0445,0.01647,EN 10270-1,B,226.0,0.001956,0.0005,22.5,d-074a,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.0155
3228,0.00925,Rattachés et meulés,9.783,0.8118,0.025,0.00822,EN 10270-3-1.4310,H,583.0,0.004042,0.00075,6.0,vd-117h-20,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.011619999999999998
3229,0.0066,Rattachés,4.162,0.1751,0.0358,0.00598,EN 10270-1,B,140.0,0.005354,0.0004,6.5,d-042h,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.00651
3230,0.0545,Rattachés et meulés,789.937,176.8499,0.0854,0.03739,EN 10270-1,AC,16454.0,0.022829000000000002,0.0055,3.5,d-364f,"{1: 10.7, 75: 1.51, 3: 5.06, 37: 1.59, 17: 1.92, 250: 1.39, 7: 3.1, 125: 1.45, 350: 1.36, 175: 1.43}",0.02121
3231,0.0074,Rattachés et meulés,182.226,10.7554,0.064,0.0495,EN 10270-1,G,12567.0,0.0029620000000000002,0.0018,21.0,d-234b-07,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.0067599999999999995
3232,0.002,Rattachés,0.717,0.0205,0.0209,0.005,EN 10270-1,C,45.0,0.001108,0.00016,18.5,d-2055,"{1: 2.63, 450: 0.08, 37: 0.43, 17: 0.7, 7: 1.57, 250: 0.13, 75: 0.25, 125: 0.19, 350: 0.1, 175: 0.14}",0.00514
3233,0.025,Rattachés et meulés,202.373,62.4732,0.24,0.093,EN 10270-1,L,1377.0,0.012837999999999999,0.0025,18.5,d-273,"{1: 2.96, 450: 0.36, 37: 0.93, 17: 1.23, 7: 2.31, 250: 0.43, 75: 0.82, 125: 0.51, 350: 0.4, 175: 0.48}",0.054189999999999995
3234,0.01375,Rattachés et meulés,39.615,7.8092,0.112,0.0354,EN 10270-1,F,517.0,0.005986,0.00125,18.5,d-185h,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.0313
3235,0.02,Rattachés et meulés,406.13,41.9411,0.074,0.0439,EN 10270-3-1.4310,P,13493.0,0.008329000000000001,0.0032,8.5,vd-306,"{1: 3.26, 37: 1.23, 17: 1.58, 7: 2.79, 75: 1.09, 125: 0.85, 175: 0.78}",0.00701
3236,0.004,Rattachés,2.877,0.1638,0.0419,0.01001,EN 10270-1,B,90.0,0.002222,0.00032,18.5,d-032a,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.01025
3237,0.0225,Rattachés et meulés,1269.827,152.6602,0.0878,0.07306,EN 10270-1,AC,86148.0,0.008663,0.0055,9.5,d-364q,"{1: 10.7, 75: 1.51, 3: 5.06, 37: 1.59, 17: 1.92, 250: 1.39, 7: 3.1, 125: 1.45, 350: 1.36, 175: 1.43}",0.00956
3238,0.01,Rattachés et meulés,114.688,7.2398,0.053,0.028,EN 10270-3-1.4310,K,4588.0,0.004112,0.0016,12.5,vd-225a,"{1: 2.88, 450: 0.31, 37: 0.82, 17: 1.09, 7: 2.18, 250: 0.36, 75: 0.67, 125: 0.44, 350: 0.33, 175: 0.39}",0.00758
3239,0.0185,Rattachés et meulés,58.249,12.5836,0.152,0.0396,EN 10270-3-1.4310,M,518.0,0.011148,0.0015,13.5,vd-207j-80,"{1: 3.02, 450: 0.43, 37: 1.0, 17: 1.28, 7: 2.52, 250: 0.5, 75: 0.86, 125: 0.57, 350: 0.46, 175: 0.54}",0.02929
3240,0.04,Rattachés et meulés,868.253,146.2788,0.0955,0.0475,EN 10270-1,AD,18089.0,0.016454999999999997,0.005,5.5,d-351,"{1: 10.9, 75: 1.66, 3: 5.28, 37: 1.75, 17: 2.1, 250: 1.51, 7: 3.31, 125: 1.59, 350: 1.48, 175: 1.56}",0.01821
3241,0.00225,Rattachés,1.673,0.0274,0.008,0.00354,EN 10270-3-1.4310,D,375.0,0.0009220000000000001,0.00025,8.0,vd-021c,"{1: 2.65, 450: 0.11, 37: 0.47, 17: 0.74, 7: 1.6, 250: 0.16, 75: 0.31, 125: 0.24, 350: 0.12, 175: 0.19}",0.00233
3242,0.0023,Rattachés,0.903,0.0108,0.005,0.00186,EN 10270-3-1.4310,D,288.0,0.001125,0.0002,4.0,vd-006a,"{1: 2.65, 450: 0.11, 37: 0.47, 17: 0.74, 7: 1.6, 250: 0.16, 75: 0.31, 125: 0.24, 350: 0.12, 175: 0.19}",0.0015
3243,0.001,Rattachés,1.275,0.0037,0.0027,0.00165,EN 10270-1,C,1214.0,0.00041799999999999997,0.00016,5.5,d-2067,"{1: 2.63, 450: 0.08, 37: 0.43, 17: 0.7, 7: 1.57, 250: 0.13, 75: 0.25, 125: 0.19, 350: 0.1, 175: 0.14}",0.00035
3244,0.0096,Rattachés et meulés,80.662,4.9543,0.044,0.023030000000000002,EN 10270-1,F,3847.0,0.0037040000000000003,0.0014,11.5,d-207ac,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.01056
3245,0.123,Rattachés et meulés,"
",3627.2468,0.42,"
",EN 10270-1,BF,13355.0,0.048,0.012,8.5,d-522,"{1: 37.6, 75: 23.3, 3: 32.3, 37: 24.0, 17: 26.7, 250: 22.2, 7: 29.1, 125: 23.2, 350: 21.6, 175: 22.7}","
"
3246,0.089,Rattachés et meulés,"
",1155.2029,0.135,"
",EN 10270-1,BE,60451.0,0.035429,0.011,3.5,d-480,"{1: 33.1, 75: 20.1, 3: 27.5, 37: 21.0, 17: 22.5, 250: 18.7, 7: 24.6, 125: 20.0, 350: 18.2, 175: 19.3}","
"
3247,0.0032,Rattachés,5.861,0.0749,0.0083,0.00425,EN 10270-1,B,1447.0,0.001327,0.0004,5.5,d-054,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.00165
3248,0.00337,Rattachés et meulés,18.57,0.1435,0.0055,0.00395,EN 10270-1,B,11980.0,0.001391,0.00063,3.5,d-110b,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.0007199999999999999
3249,0.039799999999999995,Rattachés et meulés,2.239,20.6639,0.021,0.01893,EN 10270-1,H,1082.0,0.005371000000000001,0.0022,3.5,d-263d-10,"{1: 2.79, 450: 0.23, 37: 0.67, 17: 1.0, 7: 1.93, 250: 0.31, 75: 0.5, 125: 0.4, 350: 0.27, 175: 0.36}",0.00207
3250,0.036,Rattachés et meulés,4688.572,315.9623,0.067,0.06075,EN 10270-3-1.4310,AO,750171.0,0.0228,0.01,2.5,vd-450,"{1: 13.0, 75: 3.45, 3: 7.32, 37: 3.54, 17: 4.15, 250: 3.23, 7: 5.61, 125: 3.38, 350: 3.12, 175: 3.32}",0.00079
3251,0.0025,Rattachés et meulés,11.28,0.1768,0.012,0.008539999999999999,EN 10270-1,B,3260.0,0.00092,0.0005,12.5,d-089,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.0018700000000000001
3252,0.032,Rattachés et meulés,1038.681,117.0231,0.075,0.0456,EN 10270-1,AC,35329.0,0.012727,0.005,5.5,d-356,"{1: 10.7, 75: 1.51, 3: 5.06, 37: 1.59, 17: 1.92, 250: 1.39, 7: 3.1, 125: 1.45, 350: 1.36, 175: 1.43}",0.01122
3253,0.014,Rattachés et meulés,1006.732,65.5329,0.083,0.06923,EN 10270-1,AA,73111.0,0.006077,0.004,13.0,d-339e-02,"{1: 10.4, 75: 1.19, 3: 4.62, 37: 1.22, 17: 1.47, 250: 1.06, 7: 2.72, 125: 1.14, 350: 1.02, 175: 1.12}",0.00583
3254,0.045,Rattachés et meulés,283.493,105.3208,0.103,0.03957,EN 10270-3-1.4310,AE,4469.0,0.018,0.004,5.5,vd-318c,"{1: 11.1, 75: 1.8, 3: 5.46, 37: 1.86, 17: 2.25, 250: 1.65, 7: 3.49, 125: 1.74, 350: 1.6, 175: 1.7}",0.02562
3255,0.0070999999999999995,Rattachés et meulés,8.922,0.9839,0.0325,0.0135,EN 10270-3-1.4310,G,470.0,0.0025440000000000003,0.0007,12.5,vd-115h-12,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.016210000000000002
3256,0.0064,Rattachés et meulés,31.41,0.5561,0.0108,0.00578,EN 10270-3-1.4310,G,6257.0,0.0028290000000000004,0.0009,3.5,vd-143p,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.0018
3257,0.0044,Rattachés,0.429,0.11,0.0292,0.00942,EN 10270-3-1.4310,D,22.0,0.001545,0.00025,18.5,vd-011z-01,"{1: 2.65, 450: 0.11, 37: 0.47, 17: 0.74, 7: 1.6, 250: 0.16, 75: 0.31, 125: 0.24, 350: 0.12, 175: 0.19}",0.019780000000000002
3258,0.0182,Rattachés et meulés,73.744,5.1755,0.022,0.0099,EN 10270-3-1.4310,K,6095.0,0.00808,0.0018,2.5,vd-232j-02,"{1: 2.88, 450: 0.31, 37: 0.82, 17: 1.09, 7: 2.18, 250: 0.36, 75: 0.67, 125: 0.44, 350: 0.33, 175: 0.39}",0.007
3259,0.01,Rattachés et meulés,27.627,1.8529,0.036,0.012320000000000001,EN 10270-3-1.4310,G,1167.0,0.004667,0.001,7.5,vd-152b,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.01076
3260,0.011,Rattachés et meulés,1.138,0.4023,0.0224,0.0071600000000000006,EN 10270-3-1.4310,F,75.0,0.003982,0.0005,5.5,vd-063h-11,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.01524
3261,0.016,Rattachés et meulés,24.962,2.3405,0.0681,0.0129,EN 10270-1,D,452.0,0.012199999999999999,0.001,5.5,d-145f,"{1: 2.65, 450: 0.11, 37: 0.47, 17: 0.74, 7: 1.6, 250: 0.16, 75: 0.31, 125: 0.24, 350: 0.12, 175: 0.19}",0.020059999999999998
3262,0.004,Rattachés,2.834,0.0599,0.013099999999999999,0.00376,EN 10270-1,B,303.0,0.002236,0.00032,5.5,d-029a,"{1: 2.58, 450: 0.06, 37: 0.38, 17: 0.66, 7: 1.54, 250: 0.08, 75: 0.18, 125: 0.14, 350: 0.06, 175: 0.11}",0.00309
3263,0.0063,Rattachés et meulés,6.307,0.1459,0.011,0.00307,EN 10270-3-1.4310,F,795.0,0.003818,0.0005,2.75,vd-063s,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.0025
3264,0.01,Rattachés et meulés,26.139,1.4628,0.026,0.00957,EN 10270-3-1.4310,G,1591.0,0.0045449999999999996,0.001,5.5,vd-152,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.00789
3265,0.008,Rattachés et meulés,8.769,0.3406,0.016,0.0046,EN 10270-3-1.4310,F,769.0,0.004391,0.00063,3.5,vd-091,"{1: 2.7, 450: 0.19, 37: 0.55, 17: 0.89, 7: 1.73, 250: 0.28, 75: 0.42, 125: 0.34, 350: 0.24, 175: 0.32}",0.00474
3266,0.0185,Rattachés et meulés,58.648,6.0889,0.055,0.0154,EN 10270-1,G,1481.0,0.009727,0.0015,5.5,d-207j-71,"{1: 2.74, 450: 0.21, 37: 0.6, 17: 0.93, 7: 1.86, 250: 0.28, 75: 0.46, 125: 0.36, 350: 0.24, 175: 0.32}",0.018
3267,0.0272,Rattachés et meulés,249.425,47.8303,0.118,0.04185,EN 10270-1,P,3275.0,0.012126,0.0028,9.5,d-288n,"{1: 3.26, 37: 1.23, 17: 1.58, 7: 2.79, 75: 1.09, 125: 0.85, 175: 0.78}",0.03024
3268,0.025,Rattachés et meulés,621.03,298.6526,0.18,0.14571,EN 10270-1,AF,18111.0,0.007777999999999999,0.005,22.5,d-364a,"{1: 11.3, 75: 1.86, 3: 5.54, 37: 1.93, 17: 2.31, 250: 1.72, 7: 3.57, 125: 1.81, 350: 1.67, 175: 1.78}",0.03429
3269,0.0224,Rattachés et meulés,591.894,130.1571,0.066,0.061020000000000005,EN 10270-1,AC,118854.0,0.008053000000000001,0.0056,7.5,d-365ra,"{1: 10.7, 75: 1.51, 3: 5.06, 37: 1.59, 17: 1.92, 250: 1.39, 7: 3.1, 125: 1.45, 350: 1.36, 175: 1.43}",0.00498
