,d,D,B,rsmin,serie
0,0.001,0.004,0.0,0.0,09
1,0.001,0.004,0.0016,0.0001,19
2,0.001,0.004,0.0,0.0001,29
3,0.001,0.004,0.0023,0.0001,39
4,0.001,0.004,0.0,0.0,49
5,0.001,0.004,0.0,0.0,59
6,0.001,0.004,0.0,0.0,69
7,0.0015,0.005,0.0,0.0,09
8,0.0015,0.005,0.002,0.00015,19
9,0.0015,0.005,0.0,0.00015,29
10,0.0015,0.005,0.0026000000000000003,0.00015,39
11,0.0015,0.005,0.0,0.0,49
12,0.0015,0.005,0.0,0.0,59
13,0.0015,0.005,0.0,0.0,69
14,0.002,0.006,0.0,0.0,09
15,0.002,0.006,0.0023,0.00015,19
16,0.002,0.006,0.0,0.00015,29
17,0.002,0.006,0.003,0.00015,39
18,0.002,0.006,0.0,0.0,49
19,0.002,0.006,0.0,0.0,59
20,0.002,0.006,0.0,0.0,69
21,0.0025,0.007,0.0,0.0,09
22,0.0025,0.007,0.0025,0.00015,19
23,0.0025,0.007,0.0,0.00015,29
24,0.0025,0.007,0.0035,0.00015,39
25,0.0025,0.007,0.0,0.0,49
26,0.0025,0.007,0.0,0.0,59
27,0.0025,0.007,0.0,0.0,69
28,0.003,0.008,0.0,0.0,09
29,0.003,0.008,0.003,0.00015,19
30,0.003,0.008,0.0,0.00015,29
31,0.003,0.008,0.004,0.00015,39
32,0.003,0.008,0.0,0.0,49
33,0.003,0.008,0.0,0.0,59
34,0.003,0.008,0.0,0.0,69
35,0.004,0.011,0.0,0.0,09
36,0.004,0.011,0.004,0.00015,19
37,0.004,0.011,0.0,0.00015,29
38,0.004,0.011,0.005,0.00015,39
39,0.004,0.011,0.0,0.0,49
40,0.004,0.011,0.0,0.0,59
41,0.004,0.011,0.0,0.0,69
42,0.005,0.013000000000000001,0.0,0.0,09
43,0.005,0.013000000000000001,0.004,0.0002,19
44,0.005,0.013000000000000001,0.0,0.0002,29
45,0.005,0.013000000000000001,0.006,0.0002,39
46,0.005,0.013000000000000001,0.01,0.00015,49
47,0.005,0.013000000000000001,0.0,0.00015,59
48,0.005,0.013000000000000001,0.0,0.00015,69
49,0.006,0.015,0.0,0.0,09
50,0.006,0.015,0.005,0.0002,19
51,0.006,0.015,0.0,0.0002,29
52,0.006,0.015,0.007,0.0002,39
53,0.006,0.015,0.01,0.00015,49
54,0.006,0.015,0.0,0.00015,59
55,0.006,0.015,0.0,0.00015,69
56,0.007,0.017,0.0,0.0,09
57,0.007,0.017,0.005,0.0003,19
58,0.007,0.017,0.0,0.0003,29
59,0.007,0.017,0.007,0.0003,39
60,0.007,0.017,0.01,0.00015,49
61,0.007,0.017,0.0,0.00015,59
62,0.007,0.017,0.0,0.00015,69
63,0.008,0.019,0.0,0.0,09
64,0.008,0.019,0.006,0.0003,19
65,0.008,0.019,0.0,0.0003,29
66,0.008,0.019,0.009000000000000001,0.0003,39
67,0.008,0.019,0.011,0.0002,49
68,0.008,0.019,0.0,0.0002,59
69,0.008,0.019,0.0,0.0002,69
70,0.009000000000000001,0.02,0.0,0.0,09
71,0.009000000000000001,0.02,0.006,0.0003,19
72,0.009000000000000001,0.02,0.0,0.0003,29
73,0.009000000000000001,0.02,0.009000000000000001,0.0003,39
74,0.009000000000000001,0.02,0.011,0.0003,49
75,0.009000000000000001,0.02,0.0,0.0003,59
76,0.009000000000000001,0.02,0.0,0.0003,69
77,0.01,0.022,0.0,0.0,09
78,0.01,0.022,0.006,0.0003,19
79,0.01,0.022,0.008,0.0003,29
80,0.01,0.022,0.01,0.0003,39
81,0.01,0.022,0.013000000000000001,0.0003,49
82,0.01,0.022,0.016,0.0003,59
83,0.01,0.022,0.022,0.0003,69
84,0.012,0.024,0.0,0.0,09
85,0.012,0.024,0.006,0.0003,19
86,0.012,0.024,0.008,0.0003,29
87,0.012,0.024,0.01,0.0003,39
88,0.012,0.024,0.013000000000000001,0.0003,49
89,0.012,0.024,0.016,0.0003,59
90,0.012,0.024,0.022,0.0003,69
91,0.015,0.028,0.0,0.0,09
92,0.015,0.028,0.007,0.0003,19
93,0.015,0.028,0.0085,0.0003,29
94,0.015,0.028,0.01,0.0003,39
95,0.015,0.028,0.013000000000000001,0.0003,49
96,0.015,0.028,0.018000000000000002,0.0003,59
97,0.015,0.028,0.023,0.0003,69
98,0.017,0.03,0.0,0.0,09
99,0.017,0.03,0.007,0.0003,19
100,0.017,0.03,0.0085,0.0003,29
101,0.017,0.03,0.01,0.0003,39
102,0.017,0.03,0.013000000000000001,0.0003,49
103,0.017,0.03,0.018000000000000002,0.0003,59
104,0.017,0.03,0.023,0.0003,69
105,0.02,0.037,0.007,0.0003,09
106,0.02,0.037,0.009000000000000001,0.0003,19
107,0.02,0.037,0.011,0.0003,29
108,0.02,0.037,0.013000000000000001,0.0003,39
109,0.02,0.037,0.017,0.0003,49
110,0.02,0.037,0.023,0.0003,59
111,0.02,0.037,0.03,0.0003,69
112,0.022,0.039,0.007,0.0003,09
113,0.022,0.039,0.009000000000000001,0.0003,19
114,0.022,0.039,0.011,0.0003,29
115,0.022,0.039,0.013000000000000001,0.0003,39
116,0.022,0.039,0.017,0.0003,49
117,0.022,0.039,0.023,0.0003,59
118,0.022,0.039,0.03,0.0003,69
119,0.025,0.042,0.007,0.0003,09
120,0.025,0.042,0.009000000000000001,0.0003,19
121,0.025,0.042,0.011,0.0003,29
122,0.025,0.042,0.013000000000000001,0.0003,39
123,0.025,0.042,0.017,0.0003,49
124,0.025,0.042,0.023,0.0003,59
125,0.025,0.042,0.03,0.0003,69
126,0.028,0.045,0.007,0.0003,09
127,0.028,0.045,0.009000000000000001,0.0003,19
128,0.028,0.045,0.011,0.0003,29
129,0.028,0.045,0.013000000000000001,0.0003,39
130,0.028,0.045,0.017,0.0003,49
131,0.028,0.045,0.023,0.0003,59
132,0.028,0.045,0.03,0.0003,69
133,0.03,0.047,0.007,0.0003,09
134,0.03,0.047,0.009000000000000001,0.0003,19
135,0.03,0.047,0.011,0.0003,29
136,0.03,0.047,0.013000000000000001,0.0003,39
137,0.03,0.047,0.017,0.0003,49
138,0.03,0.047,0.023,0.0003,59
139,0.03,0.047,0.03,0.0003,69
140,0.032,0.052000000000000005,0.007,0.0003,09
141,0.032,0.052000000000000005,0.01,0.0006,19
142,0.032,0.052000000000000005,0.013000000000000001,0.0006,29
143,0.032,0.052000000000000005,0.015,0.0006,39
144,0.032,0.052000000000000005,0.02,0.0006,49
145,0.032,0.052000000000000005,0.027,0.0006,59
146,0.032,0.052000000000000005,0.036000000000000004,0.0006,69
147,0.035,0.055,0.007,0.0003,09
148,0.035,0.055,0.01,0.0006,19
149,0.035,0.055,0.013000000000000001,0.0006,29
150,0.035,0.055,0.015,0.0006,39
151,0.035,0.055,0.02,0.0006,49
152,0.035,0.055,0.027,0.0006,59
153,0.035,0.055,0.036000000000000004,0.0006,69
154,0.04,0.062,0.008,0.0003,09
155,0.04,0.062,0.012,0.0006,19
156,0.04,0.062,0.014,0.0006,29
157,0.04,0.062,0.016,0.0006,39
158,0.04,0.062,0.022,0.0006,49
159,0.04,0.062,0.03,0.0006,59
160,0.04,0.062,0.04,0.0006,69
161,0.045,0.068,0.008,0.0003,09
162,0.045,0.068,0.012,0.0006,19
163,0.045,0.068,0.014,0.0006,29
164,0.045,0.068,0.016,0.0006,39
165,0.045,0.068,0.022,0.0006,49
166,0.045,0.068,0.03,0.0006,59
167,0.045,0.068,0.04,0.0006,69
168,0.05,0.07200000000000001,0.008,0.0003,09
169,0.05,0.07200000000000001,0.012,0.0006,19
170,0.05,0.07200000000000001,0.014,0.0006,29
171,0.05,0.07200000000000001,0.016,0.0006,39
172,0.05,0.07200000000000001,0.022,0.0006,49
173,0.05,0.07200000000000001,0.03,0.0006,59
174,0.05,0.07200000000000001,0.04,0.0006,69
175,0.055,0.08,0.009000000000000001,0.0003,09
176,0.055,0.08,0.013000000000000001,0.001,19
177,0.055,0.08,0.016,0.001,29
178,0.055,0.08,0.019,0.001,39
179,0.055,0.08,0.025,0.001,49
180,0.055,0.08,0.034,0.001,59
181,0.055,0.08,0.045,0.001,69
182,0.06,0.085,0.009000000000000001,0.0003,09
183,0.06,0.085,0.013000000000000001,0.001,19
184,0.06,0.085,0.016,0.001,29
185,0.06,0.085,0.019,0.001,39
186,0.06,0.085,0.025,0.001,49
187,0.06,0.085,0.034,0.001,59
188,0.06,0.085,0.045,0.001,69
189,0.065,0.09,0.009000000000000001,0.0003,09
190,0.065,0.09,0.013000000000000001,0.001,19
191,0.065,0.09,0.016,0.001,29
192,0.065,0.09,0.019,0.001,39
193,0.065,0.09,0.025,0.001,49
194,0.065,0.09,0.034,0.001,59
195,0.065,0.09,0.045,0.001,69
196,0.07,0.1,0.01,0.0006,09
197,0.07,0.1,0.016,0.001,19
198,0.07,0.1,0.019,0.001,29
199,0.07,0.1,0.023,0.001,39
200,0.07,0.1,0.03,0.001,49
201,0.07,0.1,0.04,0.001,59
202,0.07,0.1,0.054,0.001,69
203,0.075,0.105,0.01,0.0006,09
204,0.075,0.105,0.016,0.001,19
205,0.075,0.105,0.019,0.001,29
206,0.075,0.105,0.023,0.001,39
207,0.075,0.105,0.03,0.001,49
208,0.075,0.105,0.04,0.001,59
209,0.075,0.105,0.054,0.001,69
210,0.08,0.11,0.01,0.0006,09
211,0.08,0.11,0.016,0.001,19
212,0.08,0.11,0.019,0.001,29
213,0.08,0.11,0.023,0.001,39
214,0.08,0.11,0.03,0.001,49
215,0.08,0.11,0.04,0.001,59
216,0.08,0.11,0.054,0.001,69
217,0.085,0.12,0.011,0.0006,09
218,0.085,0.12,0.018000000000000002,0.0011,19
219,0.085,0.12,0.022,0.0011,29
220,0.085,0.12,0.026000000000000002,0.0011,39
221,0.085,0.12,0.035,0.0011,49
222,0.085,0.12,0.046,0.0011,59
223,0.085,0.12,0.063,0.0011,69
224,0.09,0.125,0.011,0.0006,09
225,0.09,0.125,0.018000000000000002,0.0011,19
226,0.09,0.125,0.022,0.0011,29
227,0.09,0.125,0.026000000000000002,0.0011,39
228,0.09,0.125,0.035,0.0011,49
229,0.09,0.125,0.046,0.0011,59
230,0.09,0.125,0.063,0.0011,69
231,0.095,0.13,0.011,0.0006,09
232,0.095,0.13,0.018000000000000002,0.0011,19
233,0.095,0.13,0.022,0.0011,29
234,0.095,0.13,0.026000000000000002,0.0011,39
235,0.095,0.13,0.035,0.0011,49
236,0.095,0.13,0.046,0.0011,59
237,0.095,0.13,0.063,0.0011,69
238,0.1,0.14,0.013000000000000001,0.0006,09
239,0.1,0.14,0.02,0.0011,19
240,0.1,0.14,0.024,0.0011,29
241,0.1,0.14,0.03,0.0011,39
242,0.1,0.14,0.04,0.0011,49
243,0.1,0.14,0.054,0.0011,59
244,0.1,0.14,0.07100000000000001,0.0011,69
245,0.105,0.145,0.013000000000000001,0.0006,09
246,0.105,0.145,0.02,0.0011,19
247,0.105,0.145,0.024,0.0011,29
248,0.105,0.145,0.03,0.0011,39
249,0.105,0.145,0.04,0.0011,49
250,0.105,0.145,0.054,0.0011,59
251,0.105,0.145,0.07100000000000001,0.0011,69
252,0.11,0.15,0.013000000000000001,0.0006,09
253,0.11,0.15,0.02,0.0011,19
254,0.11,0.15,0.024,0.0011,29
255,0.11,0.15,0.03,0.0011,39
256,0.11,0.15,0.04,0.0011,49
257,0.11,0.15,0.054,0.0011,59
258,0.11,0.15,0.07100000000000001,0.0011,69
259,0.12,0.165,0.014,0.0006,09
260,0.12,0.165,0.022,0.0011,19
261,0.12,0.165,0.027,0.0011,29
262,0.12,0.165,0.034,0.0011,39
263,0.12,0.165,0.045,0.0011,49
264,0.12,0.165,0.06,0.0011,59
265,0.12,0.165,0.08,0.0011,69
266,0.13,0.18,0.016,0.001,09
267,0.13,0.18,0.024,0.0015,19
268,0.13,0.18,0.03,0.0015,29
269,0.13,0.18,0.037,0.0015,39
270,0.13,0.18,0.05,0.0015,49
271,0.13,0.18,0.067,0.0015,59
272,0.13,0.18,0.09,0.0015,69
273,0.14,0.19,0.016,0.001,09
274,0.14,0.19,0.024,0.0015,19
275,0.14,0.19,0.03,0.0015,29
276,0.14,0.19,0.037,0.0015,39
277,0.14,0.19,0.05,0.0015,49
278,0.14,0.19,0.067,0.0015,59
279,0.14,0.19,0.09,0.0015,69
280,0.15,0.21,0.019,0.001,09
281,0.15,0.21,0.028,0.002,19
282,0.15,0.21,0.036000000000000004,0.002,29
283,0.15,0.21,0.045,0.002,39
284,0.15,0.21,0.06,0.002,49
285,0.15,0.21,0.08,0.002,59
286,0.15,0.21,0.109,0.002,69
287,0.16,0.22,0.019,0.001,09
288,0.16,0.22,0.028,0.002,19
289,0.16,0.22,0.036000000000000004,0.002,29
290,0.16,0.22,0.045,0.002,39
291,0.16,0.22,0.06,0.002,49
292,0.16,0.22,0.08,0.002,59
293,0.16,0.22,0.109,0.002,69
294,0.17,0.23,0.019,0.001,09
295,0.17,0.23,0.028,0.002,19
296,0.17,0.23,0.036000000000000004,0.002,29
297,0.17,0.23,0.045,0.002,39
298,0.17,0.23,0.06,0.002,49
299,0.17,0.23,0.08,0.002,59
300,0.17,0.23,0.109,0.002,69
301,0.18,0.25,0.022,0.0011,09
302,0.18,0.25,0.033,0.002,19
303,0.18,0.25,0.042,0.002,29
304,0.18,0.25,0.052000000000000005,0.002,39
305,0.18,0.25,0.069,0.002,49
306,0.18,0.25,0.095,0.002,59
307,0.18,0.25,0.125,0.002,69
308,0.19,0.26,0.022,0.0011,09
309,0.19,0.26,0.033,0.002,19
310,0.19,0.26,0.042,0.002,29
311,0.19,0.26,0.052000000000000005,0.002,39
312,0.19,0.26,0.069,0.002,49
313,0.19,0.26,0.095,0.002,59
314,0.19,0.26,0.125,0.002,69
315,0.2,0.28,0.025,0.0015,09
316,0.2,0.28,0.038,0.0021000000000000003,19
317,0.2,0.28,0.048,0.0021000000000000003,29
318,0.2,0.28,0.06,0.0021000000000000003,39
319,0.2,0.28,0.08,0.0021000000000000003,49
320,0.2,0.28,0.109,0.0021000000000000003,59
321,0.2,0.28,0.145,0.0021000000000000003,69
322,0.22,0.3,0.025,0.0015,09
323,0.22,0.3,0.038,0.0021000000000000003,19
324,0.22,0.3,0.048,0.0021000000000000003,29
325,0.22,0.3,0.06,0.0021000000000000003,39
326,0.22,0.3,0.08,0.0021000000000000003,49
327,0.22,0.3,0.109,0.0021000000000000003,59
328,0.22,0.3,0.145,0.0021000000000000003,69
329,0.24,0.32,0.025,0.0015,09
330,0.24,0.32,0.038,0.0021000000000000003,19
331,0.24,0.32,0.048,0.0021000000000000003,29
332,0.24,0.32,0.06,0.0021000000000000003,39
333,0.24,0.32,0.08,0.0021000000000000003,49
334,0.24,0.32,0.109,0.0021000000000000003,59
335,0.24,0.32,0.145,0.0021000000000000003,69
336,0.26,0.36,0.031,0.002,09
337,0.26,0.36,0.046,0.0021000000000000003,19
338,0.26,0.36,0.06,0.0021000000000000003,29
339,0.26,0.36,0.075,0.0021000000000000003,39
340,0.26,0.36,0.1,0.0021000000000000003,49
341,0.26,0.36,0.136,0.0021000000000000003,59
342,0.26,0.36,0.18,0.0021000000000000003,69
343,0.28,0.38,0.031,0.002,09
344,0.28,0.38,0.046,0.0021000000000000003,19
345,0.28,0.38,0.06,0.0021000000000000003,29
346,0.28,0.38,0.075,0.0021000000000000003,39
347,0.28,0.38,0.1,0.0021000000000000003,49
348,0.28,0.38,0.136,0.0021000000000000003,59
349,0.28,0.38,0.18,0.0021000000000000003,69
350,0.3,0.42,0.037,0.0021000000000000003,09
351,0.3,0.42,0.056,0.003,19
352,0.3,0.42,0.07200000000000001,0.003,29
353,0.3,0.42,0.09,0.003,39
354,0.3,0.42,0.11800000000000001,0.003,49
355,0.3,0.42,0.16,0.003,59
356,0.3,0.42,0.218,0.003,69
357,0.32,0.44,0.037,0.0021000000000000003,09
358,0.32,0.44,0.056,0.003,19
359,0.32,0.44,0.07200000000000001,0.003,29
360,0.32,0.44,0.09,0.003,39
361,0.32,0.44,0.11800000000000001,0.003,49
362,0.32,0.44,0.16,0.003,59
363,0.32,0.44,0.218,0.003,69
364,0.34,0.46,0.037,0.0021000000000000003,09
365,0.34,0.46,0.056,0.003,19
366,0.34,0.46,0.07200000000000001,0.003,29
367,0.34,0.46,0.09,0.003,39
368,0.34,0.46,0.11800000000000001,0.003,49
369,0.34,0.46,0.16,0.003,59
370,0.34,0.46,0.218,0.003,69
371,0.36,0.48,0.037,0.0021000000000000003,09
372,0.36,0.48,0.056,0.003,19
373,0.36,0.48,0.07200000000000001,0.003,29
374,0.36,0.48,0.09,0.003,39
375,0.36,0.48,0.11800000000000001,0.003,49
376,0.36,0.48,0.16,0.003,59
377,0.36,0.48,0.218,0.003,69
378,0.38,0.52,0.044,0.003,09
379,0.38,0.52,0.065,0.004,19
380,0.38,0.52,0.082,0.004,29
381,0.38,0.52,0.106,0.004,39
382,0.38,0.52,0.14,0.004,49
383,0.38,0.52,0.19,0.004,59
384,0.38,0.52,0.25,0.004,69
385,0.4,0.54,0.044,0.003,09
386,0.4,0.54,0.065,0.004,19
387,0.4,0.54,0.082,0.004,29
388,0.4,0.54,0.106,0.004,39
389,0.4,0.54,0.14,0.004,49
390,0.4,0.54,0.19,0.004,59
391,0.4,0.54,0.25,0.004,69
392,0.42,0.56,0.044,0.003,09
393,0.42,0.56,0.065,0.004,19
394,0.42,0.56,0.082,0.004,29
395,0.42,0.56,0.106,0.004,39
396,0.42,0.56,0.14,0.004,49
397,0.42,0.56,0.19,0.004,59
398,0.42,0.56,0.25,0.004,69
399,0.44,0.6,0.05,0.004,09
400,0.44,0.6,0.074,0.004,19
401,0.44,0.6,0.095,0.004,29
402,0.44,0.6,0.11800000000000001,0.004,39
403,0.44,0.6,0.16,0.004,49
404,0.44,0.6,0.218,0.004,59
405,0.44,0.6,0.29,0.004,69
406,0.46,0.62,0.05,0.004,09
407,0.46,0.62,0.074,0.004,19
408,0.46,0.62,0.095,0.004,29
409,0.46,0.62,0.11800000000000001,0.004,39
410,0.46,0.62,0.16,0.004,49
411,0.46,0.62,0.218,0.004,59
412,0.46,0.62,0.29,0.004,69
413,0.48,0.65,0.054,0.004,09
414,0.48,0.65,0.078,0.005,19
415,0.48,0.65,0.1,0.005,29
416,0.48,0.65,0.128,0.005,39
417,0.48,0.65,0.17,0.005,49
418,0.48,0.65,0.23,0.005,59
419,0.48,0.65,0.308,0.005,69
420,0.5,0.67,0.054,0.004,09
421,0.5,0.67,0.078,0.005,19
422,0.5,0.67,0.1,0.005,29
423,0.5,0.67,0.128,0.005,39
424,0.5,0.67,0.17,0.005,49
425,0.5,0.67,0.23,0.005,59
426,0.5,0.67,0.308,0.005,69
427,0.53,0.71,0.057,0.004,09
428,0.53,0.71,0.082,0.005,19
429,0.53,0.71,0.106,0.005,29
430,0.53,0.71,0.136,0.005,39
431,0.53,0.71,0.18,0.005,49
432,0.53,0.71,0.243,0.005,59
433,0.53,0.71,0.325,0.005,69
434,0.56,0.75,0.06,0.005,09
435,0.56,0.75,0.085,0.005,19
436,0.56,0.75,0.112,0.005,29
437,0.56,0.75,0.14,0.005,39
438,0.56,0.75,0.19,0.005,49
439,0.56,0.75,0.258,0.005,59
440,0.56,0.75,0.34500000000000003,0.005,69
441,0.6,0.8,0.063,0.005,09
442,0.6,0.8,0.09,0.005,19
443,0.6,0.8,0.11800000000000001,0.005,29
444,0.6,0.8,0.15,0.005,39
445,0.6,0.8,0.2,0.005,49
446,0.6,0.8,0.272,0.005,59
447,0.6,0.8,0.355,0.005,69
448,0.63,0.85,0.07100000000000001,0.005,09
449,0.63,0.85,0.1,0.006,19
450,0.63,0.85,0.128,0.006,29
451,0.63,0.85,0.165,0.006,39
452,0.63,0.85,0.218,0.006,49
453,0.63,0.85,0.3,0.006,59
454,0.63,0.85,0.4,0.006,69
455,0.67,0.9,0.073,0.005,09
456,0.67,0.9,0.10300000000000001,0.006,19
457,0.67,0.9,0.136,0.006,29
458,0.67,0.9,0.17,0.006,39
459,0.67,0.9,0.23,0.006,49
460,0.67,0.9,0.308,0.006,59
461,0.67,0.9,0.41200000000000003,0.006,69
462,0.71,0.9500000000000001,0.078,0.005,09
463,0.71,0.9500000000000001,0.106,0.006,19
464,0.71,0.9500000000000001,0.14,0.006,29
465,0.71,0.9500000000000001,0.18,0.006,39
466,0.71,0.9500000000000001,0.243,0.006,49
467,0.71,0.9500000000000001,0.325,0.006,59
468,0.71,0.9500000000000001,0.438,0.006,69
469,0.75,1.0,0.08,0.006,09
470,0.75,1.0,0.112,0.006,19
471,0.75,1.0,0.145,0.006,29
472,0.75,1.0,0.185,0.006,39
473,0.75,1.0,0.25,0.006,49
474,0.75,1.0,0.335,0.006,59
475,0.75,1.0,0.45,0.006,69
476,0.8,1.06,0.082,0.006,09
477,0.8,1.06,0.115,0.006,19
478,0.8,1.06,0.15,0.006,29
479,0.8,1.06,0.195,0.006,39
480,0.8,1.06,0.258,0.006,49
481,0.8,1.06,0.355,0.006,59
482,0.8,1.06,0.462,0.006,69
483,0.85,1.12,0.085,0.006,09
484,0.85,1.12,0.11800000000000001,0.006,19
485,0.85,1.12,0.155,0.006,29
486,0.85,1.12,0.2,0.006,39
487,0.85,1.12,0.272,0.006,49
488,0.85,1.12,0.365,0.006,59
489,0.85,1.12,0.488,0.006,69
490,0.9,1.18,0.088,0.006,09
491,0.9,1.18,0.122,0.006,19
492,0.9,1.18,0.165,0.006,29
493,0.9,1.18,0.20600000000000002,0.006,39
494,0.9,1.18,0.28,0.006,49
495,0.9,1.18,0.375,0.006,59
496,0.9,1.18,0.5,0.006,69
497,0.9500000000000001,1.25,0.095,0.006,09
498,0.9500000000000001,1.25,0.132,0.0075,19
499,0.9500000000000001,1.25,0.17500000000000002,0.0075,29
500,0.9500000000000001,1.25,0.224,0.0075,39
501,0.9500000000000001,1.25,0.3,0.0075,49
502,0.9500000000000001,1.25,0.4,0.0075,59
503,0.9500000000000001,1.25,0.545,0.0075,69
504,1.0,1.32,0.10300000000000001,0.006,09
505,1.0,1.32,0.14,0.0075,19
506,1.0,1.32,0.185,0.0075,29
507,1.0,1.32,0.23600000000000002,0.0075,39
508,1.0,1.32,0.315,0.0075,49
509,1.0,1.32,0.438,0.0075,59
510,1.0,1.32,0.58,0.0075,69
511,1.06,1.4000000000000001,0.109,0.0075,09
512,1.06,1.4000000000000001,0.15,0.0075,19
513,1.06,1.4000000000000001,0.195,0.0075,29
514,1.06,1.4000000000000001,0.25,0.0075,39
