typ_bearing,name_bearing,D,d,B,Cr,C0r,Cu,Tmax,Tmin,Lw,Le,Dw,Dp,Z,F,E,d1,da_min,Da_max,Dc_max,Db_min,r1a,ra,r1s_min,rs_min,fq_cr,fq_be,fq_bi,fq_ca,vit_max_oil,vit_max_grease,mass,nb_section_stop,nb_groove_be,mounting,brand,name,class,class_radial,class_precision,FNR,material_cage,material_rolling,material_ring,cage,da_max,D1,vit_max_ref,vit_max
RadialRollerBearing,NTN008039,0.095,0.06,0.018000000000000002,40.0,48.5,5.9,120.0,-40.0,0.008,0.007,0.008,0.0775,22.0,0.0695,0.0855,0.0727,0.0735,0.0885,,,,0.001,0.001,0.0011,9.584,9.865,12.135,0.448,8800.0,7500.0,0.47,0.0,0,NJ,NTN,NJ1012G1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.068,,,
RadialRollerBearing,NTN008040,0.11,0.07,0.02,58.5,70.5,8.6,120.0,-40.0,0.01,0.0094,0.01,0.09,20.0,0.08,0.1,0.084,0.085,0.10350000000000001,,,,0.001,0.001,0.0011,8.889,8.889,11.111,0.444,7600.0,6500.0,0.689,0.0,0,NJ,NTN,NJ1014G1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.078,,,
RadialRollerBearing,NTN008041,0.125,0.08,0.022,72.5,90.5,11.0,120.0,-40.0,,,,,,0.0915,0.1135,0.09590000000000001,0.097,0.11850000000000001,,,,0.001,0.001,0.0011,,,,,6700.0,5700.0,1.0,0.0,0,NJ,NTN,NJ1016,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.09,,,
RadialRollerBearing,NTN008042,0.17,0.11,0.028,131.0,174.0,19.2,120.0,-40.0,,,,,,0.125,0.155,0.131,0.132,0.161,,,,0.002,0.0011,0.002,,,,,4800.0,4100.0,2.03,0.0,0,NJ,NTN,NJ1022,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.124,,,
RadialRollerBearing,NTN008043,0.18,0.12,0.028,139.0,191.0,20.6,120.0,-40.0,,,,,,0.135,0.165,0.14100000000000001,0.14200000000000002,0.171,,,,0.002,0.0011,0.002,,,,,4400.0,3800.0,2.51,0.0,0,NJ,NTN,NJ1024C4,NTN-004,C4,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.134,,,
RadialRollerBearing,NTN008044,0.2,0.13,0.033,172.0,238.0,25.0,120.0,-40.0,,,,,,0.148,0.182,0.15480000000000002,0.156,0.191,,,,0.002,0.0011,0.002,,,,,4000.0,3400.0,3.79,0.0,0,NJ,NTN,NJ1026C4,NTN-004,C4,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.146,,,
RadialRollerBearing,NTN008045,0.047,0.02,0.014,25.7,22.6,2.75,120.0,-20.0,0.009000000000000001,0.008,0.0075,0.034,11.0,0.0265,0.0415,0.029500000000000002,0.032,0.042,,,,0.001,0.0006,0.001,4.313,4.287,6.713,0.39,18000.0,15000.0,0.109,0.0,0,NJ,NTN,NJ204ET2,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.026000000000000002,,,
RadialRollerBearing,NTN008046,0.047,0.02,0.014,25.7,22.6,2.75,120.0,-20.0,0.009000000000000001,0.008,0.0075,0.034,11.0,0.0265,0.0415,0.029500000000000002,0.032,0.042,,,,0.001,0.0006,0.001,4.313,4.287,6.713,0.39,18000.0,15000.0,0.109,0.0,0,NJ,NTN,NJ204ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.026000000000000002,,,
RadialRollerBearing,NTN008047,0.047,0.02,0.014,25.7,22.6,2.75,120.0,-20.0,0.009000000000000001,0.008,0.0075,0.034,11.0,0.0265,0.0415,0.029500000000000002,0.032,0.042,,,,0.001,0.0006,0.001,4.313,4.287,6.713,0.39,18000.0,15000.0,0.115,0.0,0,NJ,NTN,NJ204ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.026000000000000002,,,
RadialRollerBearing,NTN008048,0.052000000000000005,0.025,0.015,29.3,27.7,3.4,120.0,-40.0,0.009000000000000001,0.008,0.0075,0.039,13.0,0.0315,0.0465,0.0345,0.037,0.047,,,,0.001,0.0006,0.001,5.008,5.25,7.75,0.404,15000.0,13000.0,0.145,0.0,0,NJ,NTN,NJ205EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.031,,,
RadialRollerBearing,NTN008049,0.052000000000000005,0.025,0.015,29.3,27.7,3.4,120.0,-20.0,0.009000000000000001,0.008,0.0075,0.039,13.0,0.0315,0.0465,0.0345,0.037,0.047,,,,0.001,0.0006,0.001,5.008,5.25,7.75,0.404,15000.0,13000.0,0.135,0.0,0,NJ,NTN,NJ205ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.031,,,
RadialRollerBearing,NTN008050,0.052000000000000005,0.025,0.015,29.3,27.7,3.4,120.0,-20.0,0.009000000000000001,0.008,0.0075,0.039,13.0,0.0315,0.0465,0.0345,0.037,0.047,,,,0.001,0.0006,0.001,5.008,5.25,7.75,0.404,15000.0,13000.0,0.134,0.0,0,NJ,NTN,NJ205ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.031,,,
RadialRollerBearing,NTN008051,0.052000000000000005,0.025,0.015,29.3,27.7,3.4,120.0,-20.0,0.009000000000000001,0.008,0.0075,0.039,13.0,0.0315,0.0465,0.0345,0.037,0.047,,,,0.001,0.0006,0.001,5.008,5.25,7.75,0.404,15000.0,13000.0,0.134,0.0,0,NJ,NTN,NJ205ET2XC4,NTN-004,C4,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.031,,,
RadialRollerBearing,NTN008052,0.062,0.03,0.016,39.0,37.5,4.55,120.0,-20.0,0.01,0.0094,0.009000000000000001,0.0465,13.0,0.0375,0.0555,0.041100000000000005,0.044,0.057,,,,0.001,0.0006,0.001,4.973,5.242,7.758,0.403,13000.0,11000.0,0.211,0.0,0,NJ,NTN,NJ206E,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.037,,,
RadialRollerBearing,NTN008053,0.062,0.03,0.016,39.0,37.5,4.55,120.0,-40.0,0.01,0.0094,0.009000000000000001,0.0465,13.0,0.0375,0.0555,0.041100000000000005,0.044,0.057,,,,0.001,0.0006,0.001,4.973,5.242,7.758,0.403,13000.0,11000.0,0.23,0.0,0,NJ,NTN,NJ206EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.037,,,
RadialRollerBearing,NTN008054,0.062,0.03,0.016,39.0,37.5,4.55,120.0,-40.0,0.01,0.0094,0.009000000000000001,0.0465,13.0,0.0375,0.0555,0.041100000000000005,0.044,0.057,,,,0.001,0.0006,0.001,4.973,5.242,7.758,0.403,13000.0,11000.0,0.215,0.0,0,NJ,NTN,NJ206EJC,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.037,,,
RadialRollerBearing,NTN008055,0.062,0.03,0.016,39.0,37.5,4.55,120.0,-20.0,0.01,0.0094,0.009000000000000001,0.0465,13.0,0.0375,0.0555,0.041100000000000005,0.044,0.057,,,,0.001,0.0006,0.001,4.973,5.242,7.758,0.403,13000.0,11000.0,0.206,0.0,0,NJ,NTN,NJ206ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.037,,,
RadialRollerBearing,NTN008056,0.062,0.03,0.016,39.0,37.5,4.55,120.0,-20.0,0.01,0.0094,0.009000000000000001,0.0465,13.0,0.0375,0.0555,0.041100000000000005,0.044,0.057,,,,0.001,0.0006,0.001,4.973,5.242,7.758,0.403,13000.0,11000.0,0.218,0.0,0,NJ,NTN,NJ206ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.037,,,
RadialRollerBearing,NTN008057,0.07200000000000001,0.035,0.017,50.5,50.0,6.1,120.0,-40.0,0.011,0.010400000000000001,0.01,0.054,14.0,0.044,0.064,0.048,0.05,0.0655,,,,0.001,0.0006,0.0011,5.215,5.704,8.296,0.407,11000.0,9500.0,0.319,0.0,0,NJ,NTN,NJ207EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.043000000000000003,,,
RadialRollerBearing,NTN008058,0.07200000000000001,0.035,0.017,50.5,50.0,6.1,120.0,-40.0,0.011,0.010400000000000001,0.01,0.054,14.0,0.044,0.064,0.048,0.05,0.0655,,,,0.001,0.0006,0.0011,5.215,5.704,8.296,0.407,11000.0,9500.0,0.319,0.0,0,NJ,NTN,NJ207EG1C3P5,NTN-004,C3,P5,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.043000000000000003,,,
RadialRollerBearing,NTN008059,0.07200000000000001,0.035,0.017,50.5,50.0,6.1,120.0,-20.0,0.011,0.010400000000000001,0.01,0.054,14.0,0.044,0.064,0.048,0.05,0.0655,,,,0.001,0.0006,0.0011,5.215,5.704,8.296,0.407,11000.0,9500.0,0.297,0.0,0,NJ,NTN,NJ207ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.043000000000000003,,,
RadialRollerBearing,NTN008060,0.07200000000000001,0.035,0.017,50.5,50.0,6.1,120.0,-20.0,0.011,0.010400000000000001,0.01,0.054,14.0,0.044,0.064,0.048,0.05,0.0655,,,,0.001,0.0006,0.0011,5.215,5.704,8.296,0.407,11000.0,9500.0,0.31,0.0,0,NJ,NTN,NJ207ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.043000000000000003,,,
RadialRollerBearing,NTN008061,0.07200000000000001,0.035,0.017,50.5,50.0,6.1,120.0,-20.0,0.011,0.010400000000000001,0.01,0.054,14.0,0.044,0.064,0.048,0.05,0.0655,,,,0.001,0.0006,0.0011,5.215,5.704,8.296,0.407,11000.0,9500.0,0.297,0.0,0,NJ,NTN,NJ207ET2XU3F,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.043000000000000003,,,
RadialRollerBearing,NTN008062,0.08,0.04,0.018000000000000002,43.5,43.0,5.2,120.0,-40.0,0.01,0.0094,0.01,0.06,13.0,0.05,0.07,0.054200000000000005,0.056,0.0735,,,,0.001,0.0011,0.0011,5.833,5.417,7.583,0.417,11000.0,9400.0,0.41,0.0,0,NJ,NTN,NJ208,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008063,0.08,0.04,0.018000000000000002,43.5,43.0,5.2,120.0,-40.0,0.01,0.0094,0.01,0.06,13.0,0.05,0.07,0.054200000000000005,0.056,0.0735,,,,0.001,0.0011,0.0011,5.833,5.417,7.583,0.417,11000.0,9400.0,0.386,0.0,0,NJ,NTN,NJ208C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008064,0.08,0.04,0.018000000000000002,55.5,55.5,6.8,120.0,-40.0,0.011,0.010400000000000001,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.053899999999999997,0.056,0.0735,,,,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,10000.0,8500.0,0.405,0.0,0,NJ,NTN,NJ208EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008065,0.08,0.04,0.018000000000000002,55.5,55.5,6.8,120.0,-40.0,0.011,0.010400000000000001,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.053899999999999997,0.056,0.0735,,,,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,10000.0,8500.0,0.424,0.0,0,NJ,NTN,NJ208EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008066,0.08,0.04,0.018000000000000002,55.5,55.5,6.8,120.0,-20.0,0.011,0.010400000000000001,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.053899999999999997,0.056,0.0735,,,,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,10000.0,8500.0,0.375,0.0,0,NJ,NTN,NJ208ET2C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008067,0.08,0.04,0.018000000000000002,55.5,55.5,6.8,120.0,-20.0,0.011,0.010400000000000001,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.053899999999999997,0.056,0.0735,,,,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,10000.0,8500.0,0.398,0.0,0,NJ,NTN,NJ208ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008068,0.08,0.04,0.018000000000000002,55.5,55.5,6.8,120.0,-20.0,0.011,0.010400000000000001,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.053899999999999997,0.056,0.0735,,,,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,10000.0,8500.0,0.396,0.0,0,NJ,NTN,NJ208ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008069,0.08,0.04,0.018000000000000002,55.5,55.5,6.8,120.0,-20.0,0.011,0.010400000000000001,0.011,0.0605,14.0,0.0495,0.07150000000000001,0.053899999999999997,0.056,0.0735,,,,0.001,0.0011,0.0011,5.318,5.727,8.273,0.409,10000.0,8500.0,0.376,0.0,0,NJ,NTN,NJ208ET2XC5,NTN-004,C5,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.049,,,
RadialRollerBearing,NTN008070,0.085,0.045,0.019,46.0,47.0,5.7,120.0,-40.0,0.01,0.0094,0.01,0.065,14.0,0.055,0.075,0.059000000000000004,0.061,0.0785,,,,0.001,0.0011,0.0011,6.346,5.923,8.077,0.423,9900.0,8400.0,0.47,0.0,0,NJ,NTN,NJ209,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.054,,,
RadialRollerBearing,NTN008071,0.085,0.045,0.019,46.0,47.0,5.7,120.0,-40.0,0.01,0.0094,0.01,0.065,14.0,0.055,0.075,0.059000000000000004,0.061,0.0785,,,,0.001,0.0011,0.0011,6.346,5.923,8.077,0.423,9900.0,8400.0,0.441,0.0,0,NJ,NTN,NJ209C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.054,,,
RadialRollerBearing,NTN008072,0.085,0.045,0.019,63.0,66.5,8.1,120.0,-20.0,0.012,0.0114,0.011,0.0655,15.0,0.0545,0.0765,0.0589,0.061,0.0785,,,,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,9000.0,7600.0,0.432,0.0,0,NJ,NTN,NJ209ET2,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.054,,,
RadialRollerBearing,NTN008073,0.085,0.045,0.019,63.0,66.5,8.1,120.0,-20.0,0.012,0.0114,0.011,0.0655,15.0,0.0545,0.0765,0.0589,0.061,0.0785,,,,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,9000.0,7600.0,0.431,0.0,0,NJ,NTN,NJ209ET2C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.054,,,
RadialRollerBearing,NTN008074,0.085,0.045,0.019,63.0,66.5,8.1,120.0,-20.0,0.012,0.0114,0.011,0.0655,15.0,0.0545,0.0765,0.0589,0.061,0.0785,,,,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,9000.0,7600.0,0.452,0.0,0,NJ,NTN,NJ209ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.054,,,
RadialRollerBearing,NTN008075,0.085,0.045,0.019,63.0,66.5,8.1,120.0,-20.0,0.012,0.0114,0.011,0.0655,15.0,0.0545,0.0765,0.0589,0.061,0.0785,,,,0.001,0.0011,0.0011,5.787,6.24,8.76,0.416,9000.0,7600.0,0.455,0.0,0,NJ,NTN,NJ209ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.054,,,
RadialRollerBearing,NTN008076,0.085,0.045,0.019,46.0,47.0,5.7,120.0,-40.0,0.01,0.0094,0.01,0.065,14.0,0.055,0.075,0.059000000000000004,0.061,0.0785,,,,0.001,0.0011,0.0011,6.346,5.923,8.077,0.423,9900.0,8400.0,0.465,0.0,0,NJ,NTN,NJ209G1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.054,,,
RadialRollerBearing,NTN008077,0.09,0.05,0.02,48.0,51.0,6.2,120.0,-40.0,0.01,0.0094,0.01,0.0704,15.0,0.0604,0.08040000000000001,0.06459999999999999,0.067,0.0835,,,,0.001,0.0011,0.0011,6.898,6.435,8.565,0.429,9000.0,7600.0,0.52,0.0,0,NJ,NTN,NJ210,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.058,,,
RadialRollerBearing,NTN008078,0.09,0.05,0.02,48.0,51.0,6.2,120.0,-40.0,0.01,0.0094,0.01,0.0704,15.0,0.0604,0.08040000000000001,0.06459999999999999,0.067,0.0835,,,,0.001,0.0011,0.0011,6.898,6.435,8.565,0.429,9000.0,7600.0,0.514,0.0,0,NJ,NTN,NJ210C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.058,,,
RadialRollerBearing,NTN008079,0.09,0.05,0.02,66.0,72.0,8.8,120.0,-40.0,0.012,0.0114,0.011,0.07050000000000001,16.0,0.059500000000000004,0.0815,0.0639,0.067,0.0835,,,,0.001,0.0011,0.0011,6.253,6.752,9.248,0.422,8100.0,6900.0,0.552,0.0,0,NJ,NTN,NJ210EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.058,,,
RadialRollerBearing,NTN008080,0.09,0.05,0.02,66.0,72.0,8.8,120.0,-20.0,0.012,0.0114,0.011,0.07050000000000001,16.0,0.059500000000000004,0.0815,0.0639,0.067,0.0835,,,,0.001,0.0011,0.0011,6.253,6.752,9.248,0.422,8100.0,6900.0,0.484,0.0,0,NJ,NTN,NJ210ET2,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.058,,,
RadialRollerBearing,NTN008081,0.09,0.05,0.02,66.0,72.0,8.8,120.0,-20.0,0.012,0.0114,0.011,0.07050000000000001,16.0,0.059500000000000004,0.0815,0.0639,0.067,0.0835,,,,0.001,0.0011,0.0011,6.253,6.752,9.248,0.422,8100.0,6900.0,0.5,0.0,0,NJ,NTN,NJ210ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.058,,,
RadialRollerBearing,NTN008082,0.09,0.05,0.02,66.0,72.0,8.8,120.0,-20.0,0.012,0.0114,0.011,0.07050000000000001,16.0,0.059500000000000004,0.0815,0.0639,0.067,0.0835,,,,0.001,0.0011,0.0011,6.253,6.752,9.248,0.422,8100.0,6900.0,0.51,0.0,0,NJ,NTN,NJ210ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.058,,,
RadialRollerBearing,NTN008083,0.1,0.055,0.021,58.0,62.5,7.6,120.0,-40.0,,,,,,0.0665,0.0885,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,,,,,8200.0,6900.0,0.68,0.0,0,NJ,NTN,NJ211,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008084,0.1,0.055,0.021,58.0,62.5,7.6,120.0,-40.0,,,,,,0.0665,0.0885,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,,,,,8200.0,6900.0,0.652,0.0,0,NJ,NTN,NJ211C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008085,0.1,0.055,0.021,82.5,93.0,11.3,120.0,-40.0,0.014,0.0134,0.012,0.078,16.0,0.066,0.09,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,6.346,6.769,9.231,0.423,7400.0,6300.0,0.718,0.0,0,NJ,NTN,NJ211EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008086,0.1,0.055,0.021,82.5,93.0,11.3,120.0,-40.0,0.014,0.0134,0.012,0.078,16.0,0.066,0.09,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,6.346,6.769,9.231,0.423,7400.0,6300.0,0.725,0.0,0,NJ,NTN,NJ211EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008087,0.1,0.055,0.021,82.5,93.0,11.3,120.0,-20.0,0.014,0.0134,0.012,0.078,16.0,0.066,0.09,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,6.346,6.769,9.231,0.423,7400.0,6300.0,0.648,0.0,0,NJ,NTN,NJ211ET2,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008088,0.1,0.055,0.021,82.5,93.0,11.3,120.0,-20.0,0.014,0.0134,0.012,0.078,16.0,0.066,0.09,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,6.346,6.769,9.231,0.423,7400.0,6300.0,0.648,0.0,0,NJ,NTN,NJ211ET2C5,NTN-004,C5,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008089,0.1,0.055,0.021,82.5,93.0,11.3,120.0,-20.0,0.014,0.0134,0.012,0.078,16.0,0.066,0.09,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,6.346,6.769,9.231,0.423,7400.0,6300.0,0.718,0.0,0,NJ,NTN,NJ211ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008090,0.1,0.055,0.021,82.5,93.0,11.3,120.0,-20.0,0.014,0.0134,0.012,0.078,16.0,0.066,0.09,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,6.346,6.769,9.231,0.423,7400.0,6300.0,0.648,0.0,0,NJ,NTN,NJ211ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008091,0.1,0.055,0.021,82.5,93.0,11.3,120.0,-20.0,0.014,0.0134,0.012,0.078,16.0,0.066,0.09,0.0708,0.073,0.092,,,,0.0015,0.0011,0.0015,6.346,6.769,9.231,0.423,7400.0,6300.0,0.65,0.0,0,NJ,NTN,NJ211ET2XC5,NTN-004,C5,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.065,,,
RadialRollerBearing,NTN008092,0.11,0.06,0.022,68.5,75.0,9.1,120.0,-40.0,,,,,,0.0735,0.0975,0.07840000000000001,0.08,0.10200000000000001,,,,0.0015,0.0015,0.0015,,,,,7600.0,6400.0,0.844,0.0,0,NJ,NTN,NJ212,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.07100000000000001,,,
RadialRollerBearing,NTN008093,0.11,0.06,0.022,68.5,75.0,9.1,120.0,-40.0,,,,,,0.0735,0.0975,0.07840000000000001,0.08,0.10200000000000001,,,,0.0015,0.0015,0.0015,,,,,7600.0,6400.0,0.838,0.0,0,NJ,NTN,NJ212C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.07100000000000001,,,
RadialRollerBearing,NTN008094,0.11,0.06,0.022,68.5,75.0,9.1,120.0,-40.0,,,,,,0.0735,0.0975,0.07840000000000001,0.08,0.10200000000000001,,,,0.0015,0.0015,0.0015,,,,,7600.0,6400.0,0.838,0.0,0,NJ,NTN,NJ212C4,NTN-004,C4,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.07100000000000001,,,
RadialRollerBearing,NTN008095,0.11,0.06,0.022,97.5,107.0,13.0,120.0,-40.0,0.014,0.0132,0.014,0.08600000000000001,16.0,0.07200000000000001,0.1,0.0776,0.08,0.10200000000000001,,,,0.0015,0.0015,0.0015,5.98,6.698,9.302,0.419,6800.0,5800.0,0.91,0.0,0,NJ,NTN,NJ212EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.07100000000000001,,,
RadialRollerBearing,NTN008096,0.11,0.06,0.022,97.5,107.0,13.0,120.0,-20.0,0.014,0.0132,0.014,0.08600000000000001,16.0,0.07200000000000001,0.1,0.0776,0.08,0.10200000000000001,,,,0.0015,0.0015,0.0015,5.98,6.698,9.302,0.419,6800.0,5800.0,0.94,0.0,0,NJ,NTN,NJ212ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.07100000000000001,,,
RadialRollerBearing,NTN008097,0.11,0.06,0.022,97.5,107.0,13.0,120.0,-20.0,0.014,0.0132,0.014,0.08600000000000001,16.0,0.07200000000000001,0.1,0.0776,0.08,0.10200000000000001,,,,0.0015,0.0015,0.0015,5.98,6.698,9.302,0.419,6800.0,5800.0,0.82,0.0,0,NJ,NTN,NJ212ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.07100000000000001,,,
